Glucose_time,reading
2023-03-05 15:45:00,114.0
2023-03-05 15:50:00,115.5
2023-03-05 15:55:00,112.0
2023-03-05 16:00:00,109.0
2023-03-05 16:05:00,108.0
2023-03-05 16:10:00,108.0
2023-03-05 16:15:00,106.0
2023-03-05 16:20:00,103.0
2023-03-05 16:25:00,105.0
2023-03-05 16:30:00,103.0
2023-03-05 16:35:00,102.0
2023-03-05 16:40:00,103.0
2023-03-05 16:45:00,105.0
2023-03-05 16:50:00,104.0
2023-03-05 16:55:00,102.0
2023-03-05 17:00:00,105.0
2023-03-05 17:05:00,103.0
2023-03-05 17:10:00,99.0
2023-03-05 17:15:00,100.0
2023-03-05 17:20:00,103.0
2023-03-05 17:25:00,99.0
2023-03-05 17:30:00,100.85714285714286
2023-03-05 17:35:00,101.0
2023-03-05 17:40:00,102.0
2023-03-05 17:45:00,106.0
2023-03-05 17:50:00,109.0
2023-03-05 17:55:00,111.0
2023-03-05 18:00:00,110.0
2023-03-05 18:05:00,110.0
2023-03-05 18:10:00,110.0
2023-03-05 18:15:00,114.0
2023-03-05 18:20:00,115.0
2023-03-05 18:25:00,114.0
2023-03-05 18:30:00,114.0
2023-03-05 18:35:00,114.0
2023-03-05 18:40:00,113.0
2023-03-05 18:45:00,113.0
2023-03-05 18:50:00,113.0
2023-03-05 18:55:00,112.0
2023-03-05 19:00:00,108.0
2023-03-05 19:05:00,104.0
2023-03-05 19:10:00,107.0
2023-03-05 19:15:00,105.0
2023-03-05 19:20:00,102.0
2023-03-05 19:25:00,99.0
2023-03-05 19:30:00,97.0
2023-03-05 19:35:00,95.0
2023-03-05 19:40:00,94.0
2023-03-05 19:45:00,94.0
2023-03-05 19:50:00,94.0
2023-03-05 19:55:00,96.0
2023-03-05 20:00:00,97.0
2023-03-05 20:05:00,96.0
2023-03-05 20:10:00,94.0
2023-03-05 20:15:00,93.5
2023-03-05 20:20:00,93.0
2023-03-05 20:25:00,93.0
2023-03-05 20:30:00,94.0
2023-03-05 20:35:00,95.0
2023-03-05 20:40:00,95.0
2023-03-05 20:45:00,96.0
2023-03-05 20:50:00,97.0
2023-03-05 20:55:00,96.0
2023-03-05 21:00:00,95.5
2023-03-05 21:05:00,95.0
2023-03-05 21:10:00,98.0
2023-03-05 21:15:00,98.5
2023-03-05 21:20:00,99.0
2023-03-05 21:25:00,101.0
2023-03-05 21:30:00,99.66666666666667
2023-03-05 21:35:00,98.33333333333333
2023-03-05 21:40:00,97.0
2023-03-05 21:45:00,95.0
2023-03-05 21:50:00,100.0
2023-03-05 21:55:00,105.0
2023-03-05 22:00:00,106.0
2023-03-05 22:05:00,106.5
2023-03-05 22:10:00,107.0
2023-03-05 22:15:00,102.0
2023-03-05 22:20:00,101.0
2023-03-05 22:25:00,100.0
2023-03-05 22:30:00,99.0
2023-03-05 22:35:00,100.0
2023-03-05 22:40:00,100.0
2023-03-05 22:45:00,101.0
2023-03-05 22:50:00,100.5
2023-03-05 22:55:00,100.0
2023-03-05 23:00:00,103.0
2023-03-05 23:05:00,100.0
2023-03-05 23:10:00,96.0
2023-03-05 23:15:00,91.0
2023-03-05 23:20:00,91.0
2023-03-05 23:25:00,98.0
2023-03-05 23:30:00,100.0
2023-03-05 23:35:00,101.0
2023-03-05 23:40:00,103.0
2023-03-05 23:45:00,104.0
2023-03-05 23:50:00,102.0
2023-03-05 23:55:00,107.0
